end_list,start_list,value_list,start,end,value,multiply_value,indexResult
DB00388,DB06204,0.578352,DB00388,DB08985,0.821953,0.475378161456,0.034691038785480015
DB00548,DB14044,0.545545,DB00548,DB03553,0.870388,0.47483582146,0.034512506781164645
DB00487,DB08972,0.541514,DB00487,DB01059,0.87646,0.4746153604400001,0.03444013847829527
DB00521,DB13508,0.62113,DB00521,DB01210,0.764093,0.47460108509,0.0344354565440607
DB00420,DB00343,0.535652,DB00420,DB00477,0.885316,0.474221286032,0.034311074485585416
DB00423,DB01136,0.596247,DB00423,DB00874,0.794996,0.474013980012,0.03424333069747034
DB00548,DB00121,0.544581,DB00548,DB03553,0.870388,0.473996767428,0.03423771062906962
DB00182,DB03884,0.473684,DB00182,DB01576,1.0,0.473684,0.034135714212368544
DB00451,DB00134,0.472805,DB00451,DB00509,1.0,0.472805,0.03385033056194724
DB00337,DB01590,0.532397,DB00337,DB00864,0.88759,0.47255025323,0.033767970601333554
DB00337,DB00864,0.88759,DB00337,DB01590,0.532397,0.47255025323,0.033767970601333554
DB00299,DB01004,0.641236,DB00299,DB00787,0.736842,0.472489616712,0.03374838975005524
DB00194,DB00300,0.472417,DB00194,DB00640,1.0,0.472417,0.03372495186997489
DB00182,DB00925,0.472134,DB00182,DB01576,1.0,0.472134,0.03363373129738048
DB00337,DB00877,0.53176,DB00337,DB00864,0.88759,0.4719848584,0.033585735241367876
DB00397,DB03255,0.47194,DB00397,DB01486,1.0,0.47194,0.033571309559138666
DB00397,DB04838,0.47156,DB00397,DB01486,1.0,0.47156,0.03344930163032258
DB00397,DB00292,0.47156,DB00397,DB01486,1.0,0.47156,0.03344930163032258
DB00408,DB06216,0.554579,DB00408,DB00543,0.85,0.47139215,0.0333955195246284
DB00320,DB00248,0.511463,DB00320,DB13345,0.920401,0.470751056663,0.03319072140140277
DB00559,DB06677,0.680883,DB00559,DB06558,0.690541,0.470177627703,0.033008368648488995
DB00559,DB06558,0.690541,DB00559,DB06677,0.680883,0.470177627703,0.033008368648488995
DB00014,DB06549,0.527818,DB00014,DB00644,0.889946,0.469729517828,0.03286641173793635
DB00341,DB01171,0.469476,DB00341,DB06282,1.0,0.469476,0.032786310571779345
DB00035,DB11890,0.55862,DB00035,DB00093,0.83905,0.468710111,0.032545244335362385
DB00231,DB00690,0.542105,DB00231,DB13872,0.864263,0.4685212936149999,0.0324860260668347
DB00182,DB01626,0.468293,DB00182,DB01576,1.0,0.468293,0.03241453907817884
DB00388,DB01288,0.569521,DB00388,DB08985,0.821953,0.468119494513,0.032360290216563205
DB00139,DB01080,0.581914,DB00139,DB03553,0.80403,0.46787631342,0.03228437534870724
DB00127,DB06527,0.485363,DB00127,DB03566,0.963624,0.467707435512,0.0322317376725135
DB00341,DB11742,0.467707,DB00341,DB06282,1.0,0.467707,0.03223160201392484
DB00179,DB12771,0.667424,DB00179,DB13313,0.700649,0.467629958176,0.03220761108271925
DB00143,DB06151,0.553283,DB00143,DB03310,0.845154,0.4676093405819999,0.03220119309465341
DB00401,DB13336,0.521286,DB00401,DB01115,0.896854,0.467517434244,0.032172595964615594
DB00560,DB00254,0.572078,DB00560,DB12455,0.816982,0.4673774285959999,0.03212907050330182
DB00387,DB12278,0.46685,DB00387,DB00376,1.0,0.46685,0.03196551320499149
DB00376,DB00813,0.46685,DB00376,DB00387,1.0,0.46685,0.03196551320499149
DB00504,DB00611,0.571463,DB00504,DB14682,0.815942,0.466280663146,0.031789688519863975
DB00397,DB15339,0.466252,DB00397,DB01486,1.0,0.466252,0.03178085661929231
DB00244,DB02746,0.569803,DB00244,DB00233,0.818182,0.4662025581459999,0.03176562672040006
DB00194,DB13243,0.466147,DB00194,DB00640,1.0,0.466147,0.031748519562453587
DB00404,DB01589,0.535463,DB00404,DB00897,0.867533,0.464531822779,0.031254310877694494
DB00434,DB06153,0.703526,DB00434,DB00719,0.660098,0.464396105548,0.031213058919864044
DB00451,DB08946,0.464207,DB00451,DB00509,1.0,0.464207,0.0311556500217987
DB00139,DB03040,0.57735,DB00139,DB03553,0.80403,0.4642067205,0.03115556523174343
DB00180,DB14643,0.560046,DB00180,DB01260,0.828862,0.464200847652,0.03115378366647966
DB00050,DB11981,0.529866,DB00050,DB11906,0.875893,0.4641059203379999,0.031124997874121506
DB00271,DB09313,0.54823,DB00271,DB09133,0.846114,0.46386507822,0.031052057761104146
DB00467,DB09335,0.592506,DB00467,DB01059,0.782794,0.463810141764,0.03103543867046832
DB00182,DB00188,0.463586,DB00182,DB01576,1.0,0.463586,0.030967704241244426
DB00345,DB01035,0.6825,DB00345,DB02362,0.6791,0.46348575,0.030937446519725194
DB00411,DB01019,0.586939,DB00411,DB03128,0.789474,0.463373080086,0.030903467670574766
DB00423,DB01003,0.582717,DB00423,DB00874,0.794996,0.4632576841320001,0.030868696838967483
DB00104,DB06663,0.554997,DB00104,DB06791,0.831483,0.4614705705509999,0.030334086772392188
DB00433,DB00340,0.51521,DB00433,DB12710,0.894427,0.4608177346699999,0.03014060147118828
DB00266,DB00682,0.664411,DB00266,DB00946,0.693103,0.460505257333,0.03004833129083947
DB00266,DB00946,0.693103,DB00266,DB00682,0.664411,0.460505257333,0.03004833129083947
DB00388,DB01776,0.560112,DB00388,DB08985,0.821953,0.4603857387360001,0.030013097343139915
DB00250,DB14141,0.707107,DB00250,DB00634,0.65,0.45961955,0.029787989307284032
DB00449,DB00901,0.702782,DB00449,DB00668,0.65372,0.4594226490399999,0.029730352288690354
DB00315,DB14010,0.650407,DB00315,DB00669,0.706189,0.4593102689229999,0.029697495236641402
DB00175,DB00227,0.706897,DB00175,DB06693,0.649596,0.459197463612,0.02966454231526957
DB00285,DB06700,0.83666,DB00285,DB00979,0.548408,0.4588310372799999,0.029557697531045493
DB00285,DB00979,0.548408,DB00285,DB06700,0.83666,0.4588310372799999,0.029557697531045493
DB00509,DB12697,0.458831,DB00509,DB00451,1.0,0.458831,0.029557686675988994
DB00337,DB06287,0.51685,DB00337,DB00864,0.88759,0.4587508915,0.029534368140511004
DB00151,DB00138,0.6875,DB00151,DB03817,0.666973,0.4585439375,0.0294741928500783
DB00154,DB01034,0.457905,DB00154,DB14104,1.0,0.457905,0.02928901345634456
DB00341,DB14065,0.457865,DB00341,DB06282,1.0,0.457865,0.02927745070959553
DB00254,DB00560,0.572078,DB00254,DB00595,0.8,0.4576624,0.029218939986942402
DB00201,DB00277,0.640513,DB00201,DB00806,0.714435,0.457604905155,0.029202352120104018
DB00179,DB12226,0.652791,DB00179,DB13313,0.700649,0.457377361359,0.029136775276097725
DB00191,DB06458,0.60833,DB00191,DB01556,0.750939,0.45681872187,0.028976264847031547
DB00397,DB00245,0.45675,DB00397,DB01486,1.0,0.45675,0.028956567083293035
DB00519,DB01232,0.465242,DB00519,DB00178,0.981481,0.456626183402,0.028921103826789543
DB00232,DB00524,0.558744,DB00232,DB01324,0.817193,0.456601685592,0.028914091232026096
DB00397,DB02325,0.456435,DB00397,DB01486,1.0,0.456435,0.02886641197328415
DB00179,DB00988,0.651339,DB00179,DB13313,0.700649,0.456360019011,0.028844984157726298
DB00565,DB15398,0.50298,DB00565,DB00732,0.906962,0.45618374676,0.028794658453918938
DB00419,DB02145,0.455842,DB00419,DB14872,1.0,0.455842,0.028697284605691983
DB00443,DB12832,0.455691,DB00443,DB01234,1.0,0.455691,0.028654341974743303
DB00315,DB00953,0.645082,DB00315,DB00669,0.706189,0.455549812498,0.028614235189520932
DB00376,DB01529,0.455321,DB00376,DB00387,1.0,0.455321,0.028549329836012265
DB00434,DB00920,0.64715,DB00434,DB06153,0.703526,0.4552868509,0.028539652883559384
DB00414,DB01067,0.693375,DB00414,DB01016,0.656532,0.4552228754999999,0.02852153082130239
DB00414,DB01016,0.656532,DB00414,DB01067,0.693375,0.4552228754999999,0.02852153082130239
DB00341,DB04842,0.455016,DB00341,DB06282,1.0,0.455016,0.02846299133847977
DB00519,DB00654,0.462963,DB00519,DB00178,0.981481,0.454389388203,0.02828624997420557
DB00187,DB01182,0.549021,DB00187,DB00264,0.827329,0.454220994909,0.028238899192584505
DB00554,DB09215,0.547774,DB00554,DB00469,0.828956,0.454080543944,0.028199452793083887
DB00433,DB00656,0.507392,DB00433,DB12710,0.894427,0.4538251043839999,0.028127821237004136
DB00197,DB13111,0.622799,DB00197,DB09201,0.728219,0.4535340649809999,0.02804637939177112
DB00194,DB13242,0.453247,DB00194,DB00640,1.0,0.453247,0.027966229723484354
DB00194,DB12885,0.453247,DB00194,DB00640,1.0,0.453247,0.027966229723484354
DB00539,DB04905,0.533114,DB00539,DB00675,0.850033,0.453164492762,0.027943226413882118
DB00202,DB06261,0.573964,DB00202,DB03128,0.789474,0.453129654936,0.02793351793042761
DB00336,DB11820,0.568796,DB00336,DB13855,0.796391,0.4529840152359999,0.027892960009454622
DB00285,DB00193,0.541332,DB00285,DB06700,0.83666,0.45291083112,0.02787259692780246
DB00182,DB12662,0.452589,DB00182,DB01576,1.0,0.452589,0.027783186526721126
DB00282,DB01077,0.522976,DB00282,DB00630,0.865181,0.452468898656,0.027749877531955625
DB00244,DB08797,0.552771,DB00244,DB00233,0.818182,0.452267282322,0.027694031041106716
DB00423,DB12092,0.568607,DB00423,DB00874,0.794996,0.452040290572,0.027631260499767062
DB00548,DB00291,0.518476,DB00548,DB03553,0.870388,0.451275288688,0.027420528321216983
DB00433,DB04957,0.504308,DB00433,DB12710,0.894427,0.451066691516,0.027363284608476306
DB00457,DB09206,0.607843,DB00457,DB00590,0.741887,0.450950819741,0.02733152704238603
DB00297,DB01228,0.450835,DB00297,DB01002,1.0,0.450835,0.02729981242876456
DB00452,DB02317,0.456435,DB00452,DB01421,0.98773,0.45083454255,0.027299687223286816
DB00299,DB00442,0.611395,DB00299,DB00787,0.736842,0.45050151459,0.0272086550361717
DB00412,DB00197,0.583874,DB00412,DB09198,0.771517,0.450468716858,0.027199702678623205
DB00396,DB08905,0.529256,DB00396,DB06780,0.85105,0.4504233187999999,0.027187314764145556
DB00396,DB01216,0.52904,DB00396,DB06780,0.85105,0.4502394919999999,0.027137198261534594
DB00423,DB11359,0.566289,DB00423,DB00874,0.794996,0.450197489844,0.027125757362996113
DB00182,DB00937,0.449921,DB00182,DB01576,1.0,0.449921,0.027050538463022137
DB00182,DB14176,0.449921,DB00182,DB01576,1.0,0.449921,0.027050538463022137
DB00182,DB00217,0.449921,DB00182,DB01576,1.0,0.449921,0.027050538463022137
DB00320,DB13520,0.488688,DB00320,DB13345,0.920401,0.449788923888,0.0270146646138509
DB00341,DB01149,0.449636,DB00341,DB06282,1.0,0.449636,0.026973174491884567
DB00262,DB13832,0.648074,DB00262,DB01206,0.693782,0.449622075868,0.02696939917089652
DB00262,DB01206,0.693782,DB00262,DB13832,0.648074,0.449622075868,0.02696939917089652
DB00277,DB02134,0.490716,DB00277,DB01223,0.915811,0.449403110676,0.026910084119156446
DB00497,DB00921,0.511614,DB00497,DB01192,0.878283,0.449341878762,0.02689351531726503
DB00104,DB00781,0.540266,DB00104,DB06791,0.831483,0.449221994478,0.02686109871946124
DB00397,DB00867,0.449073,DB00397,DB01486,1.0,0.449073,0.026820853171096462
DB00397,DB00332,0.448543,DB00397,DB01486,1.0,0.448543,0.026678073031018806
DB00396,DB14639,0.526787,DB00396,DB06780,0.85105,0.44832207635,0.02661873207527143
DB00423,DB13544,0.563576,DB00423,DB00874,0.794996,0.448040665696,0.026543292990230172
DB00315,DB01488,0.634016,DB00315,DB00669,0.706189,0.447735125024,0.026461573892258408
DB00114,DB06796,0.575372,DB00114,DB00147,0.777844,0.447549657968,0.02641206501357503
DB00264,DB01295,0.540621,DB00264,DB00187,0.827329,0.447271431309,0.026337930043639223
DB00397,DB01075,0.447214,DB00397,DB01486,1.0,0.447214,0.02632264736491233
DB00397,DB00422,0.447214,DB00397,DB01486,1.0,0.447214,0.02632264736491233
DB00397,DB01036,0.447214,DB00397,DB01486,1.0,0.447214,0.02632264736491233
DB00397,DB02232,0.447214,DB00397,DB01486,1.0,0.447214,0.02632264736491233
DB00341,DB00502,0.44709,DB00341,DB06282,1.0,0.44709,0.02628967406920351
DB00244,DB01014,0.546231,DB00244,DB00233,0.818182,0.446916372042,0.026243558083691273
DB00316,DB03783,0.688247,DB00316,DB09526,0.648886,0.446593842842,0.026158060805329807
DB00316,DB09526,0.648886,DB00316,DB03783,0.688247,0.446593842842,0.026158060805329807
DB00116,DB00293,0.529088,DB00116,DB04789,0.843234,0.446144990592,0.02603943848885658
DB00139,DB04594,0.5547,DB00139,DB03553,0.80403,0.445995441,0.026000008827977893
DB00376,DB01100,0.445566,DB00376,DB00387,1.0,0.445566,0.025887042502813883
DB00119,DB02736,0.589256,DB00119,DB03166,0.755929,0.4454356988239999,0.02585284191014612
DB00508,DB00875,0.529611,DB00508,DB00420,0.841021,0.445413972831,0.02584714283925622
DB00218,DB13261,0.529934,DB00218,DB01044,0.840493,0.445405817462,0.025845003809817493
DB00190,DB00179,0.565334,DB00190,DB00968,0.787839,0.445392173226,0.025841425442174718
DB00194,DB12531,0.445294,DB00194,DB00640,1.0,0.445294,0.025815689687910294
DB00178,DB09212,0.453609,DB00178,DB00519,0.981481,0.445208614929,0.025793322535313946
DB00182,DB00818,0.445132,DB00182,DB01576,1.0,0.445132,0.025773265625113496
DB00266,DB03410,0.642058,DB00266,DB00946,0.693103,0.445012325974,0.02574196064232588
DB00244,DB01399,0.543557,DB00244,DB00233,0.818182,0.4447285533739999,0.025667848212462107
DB00519,DB12380,0.453014,DB00519,DB00178,0.981481,0.444624633734,0.02564074929714118
DB00182,DB00598,0.444591,DB00182,DB01576,1.0,0.444591,0.025631983470214333
DB00262,DB13069,0.640494,DB00262,DB01206,0.693782,0.444363208308,0.025572676433318724
DB00182,DB08889,0.444262,DB00182,DB01576,1.0,0.444262,0.02554636051092295
DB00275,DB00796,0.602475,DB00275,DB13919,0.736956,0.4439975661,0.025477702619474553
DB00433,DB13042,0.494975,DB00433,DB12710,0.894427,0.442719004325,0.025147759950621327
DB00489,DB00308,0.662589,DB00489,DB01064,0.668153,0.4427108281169999,0.025145660781686084
DB00459,DB07767,0.513239,DB00459,DB00926,0.861397,0.442102534883,0.0249898691850079
DB00397,DB00712,0.441771,DB00397,DB01486,1.0,0.441771,0.024905275989751497
DB00565,DB12093,0.487088,DB00565,DB00732,0.906962,0.441770306656,0.02490509931269614
DB00539,DB00662,0.519509,DB00539,DB00675,0.850033,0.441599793797,0.024861679064798636
DB00182,DB00914,0.441511,DB00182,DB01576,1.0,0.441511,0.02483909152330188
DB00182,DB02044,0.441511,DB00182,DB01576,1.0,0.441511,0.02483909152330188
DB00182,DB03880,0.441177,DB00182,DB01576,1.0,0.441177,0.024754271022583273
DB00519,DB04898,0.449346,DB00519,DB00178,0.981481,0.441024561426,0.02471563374833668
DB00497,DB01548,0.502005,DB00497,DB01192,0.878283,0.440902457415,0.024684719000147543
DB00182,DB14064,0.440831,DB00182,DB01576,1.0,0.440831,0.024666641119134657
DB00388,DB01001,0.53602,DB00388,DB08985,0.821953,0.44058324706,0.024604042385104524
DB00007,DB12054,0.459973,DB00007,DB06825,0.957357,0.440358371361,0.024547331123545683
DB00007,DB02557,0.459973,DB00007,DB06825,0.957357,0.440358371361,0.024547331123545683
DB00312,DB01174,0.52,DB00312,DB00599,0.84678,0.4403256,0.024539075040486788
DB00182,DB00600,0.440204,DB00182,DB01576,1.0,0.440204,0.024508459271239576
DB00498,DB00752,0.540738,DB00498,DB13136,0.81322,0.43973895636,0.02439164748998969
DB00194,DB09121,0.439732,DB00194,DB00640,1.0,0.439732,0.02438990345744064
DB00200,DB00115,0.461222,DB00200,DB03614,0.9532,0.4396368104,0.02436604817936707
DB00154,DB01046,0.439388,DB00154,DB14104,1.0,0.439388,0.024303780107253387
DB00498,DB01230,0.539906,DB00498,DB13136,0.81322,0.43906235732,0.024222471057333
DB00539,DB09007,0.516185,DB00539,DB00675,0.850033,0.438774284105,0.024150719383148868
DB00387,DB01170,0.438763,DB00387,DB00376,1.0,0.438763,0.02414791217379961
DB00420,DB11447,0.495415,DB00420,DB00477,0.885316,0.43859882614,0.024107098468249488
DB00433,DB00680,0.490362,DB00433,DB12710,0.894427,0.438593012574,0.02410565419825902
DB00307,DB04942,0.666737,DB00307,DB02877,0.657411,0.438320237907,0.02403796423275403
DB00307,DB02877,0.657411,DB00307,DB04942,0.666737,0.438320237907,0.02403796423275403
DB00519,DB01571,0.446292,DB00519,DB00178,0.981481,0.438027118452,0.02396539073161519
DB00497,DB13471,0.498548,DB00497,DB01192,0.878283,0.437866233084,0.023925629690367732
DB00396,DB02901,0.514344,DB00396,DB06780,0.85105,0.4377324612,0.023892608579512486
DB00519,DB00220,0.445566,DB00519,DB00178,0.981481,0.437314563246,0.023789680530124393
DB00414,DB01251,0.629941,DB00414,DB01067,0.693375,0.436785340875,0.023659829244105646
DB00367,DB00834,0.43677,DB00367,DB09389,1.0,0.43677,0.023656073419770145
DB00341,DB13424,0.436436,DB00341,DB06282,1.0,0.436436,0.023574417018829757
DB00194,DB00441,0.436041,DB00194,DB00640,1.0,0.436041,0.02347813080456758
DB00254,DB00256,0.544949,DB00254,DB00931,0.8,0.4359592,0.023458229362946566
DB00396,DB00351,0.512251,DB00396,DB06780,0.85105,0.43595121355,0.023456287012495847
DB00335,DB06654,0.551553,DB00335,DB00187,0.789747,0.4355873270909999,0.023367920507550682
DB00179,DB00841,0.621582,DB00179,DB13313,0.700649,0.4355108067179999,0.023349371269843978
DB00244,DB14144,0.532181,DB00244,DB00233,0.818182,0.4354209149419999,0.023327595331333963
DB00182,DB00647,0.435286,DB00182,DB01576,1.0,0.435286,0.02329494238806936
DB00519,DB00454,0.443422,DB00519,DB00178,0.981481,0.435210267982,0.023276628864149797
DB00548,DB02546,0.5,DB00548,DB03553,0.870388,0.435194,0.02327269640250542
DB00182,DB06533,0.435028,DB00182,DB01576,1.0,0.435028,0.02323259876667494
DB00297,DB00784,0.435011,DB00297,DB01002,1.0,0.435011,0.023228495421343764
DB00297,DB00750,0.434982,DB00297,DB01002,1.0,0.434982,0.0232214968995745
DB00440,DB01113,0.5,DB00440,DB13795,0.869657,0.4348285,0.02318448034408724
DB00395,DB00371,0.823055,DB00395,DB04827,0.528017,0.434587031935,0.023126343288835005
DB00186,DB13963,0.50637,DB00186,DB00842,0.857215,0.4340679595499999,0.023001753178943936
DB00335,DB13346,0.549506,DB00335,DB00187,0.789747,0.433970714982,0.022978470349652204
DB00206,DB13875,0.485071,DB00206,DB01180,0.894179,0.4337403017089999,0.022923376796712736
DB00275,DB00966,0.588422,DB00275,DB13919,0.736956,0.433641123432,0.02289969421571193
DB00275,DB00678,0.588371,DB00275,DB13919,0.736956,0.433603538676,0.022890724407791004
DB00182,DB00701,0.433555,DB00182,DB01576,1.0,0.433555,0.022879144435641006
DB00262,DB04106,0.624716,DB00262,DB01206,0.693782,0.433416715912,0.022846178726135122
DB00509,DB02570,0.433333,DB00509,DB00451,1.0,0.433333,0.02282623957244228
DB00218,DB11774,0.515522,DB00218,DB01044,0.840493,0.4332926323460001,0.022816629794592334
DB00482,DB14059,0.886147,DB00482,DB08329,0.488918,0.433253218946,0.022807250223077745
DB00482,DB08329,0.488918,DB00482,DB14059,0.886147,0.433253218946,0.022807250223077745
DB00178,DB00907,0.440959,DB00178,DB00519,0.981481,0.432792880279,0.02269792135739462
DB00199,DB01321,0.451488,DB00199,DB01211,0.958426,0.432717837888,0.02268013780399485
DB00255,DB07931,0.648886,DB00255,DB09526,0.666667,0.432590882962,0.02265007672086365
DB00446,DB04417,0.549972,DB00446,DB07565,0.786357,0.432474332004,0.022622506473807907
DB00341,DB13790,0.432265,DB00341,DB06282,1.0,0.432265,0.022573054404587647
DB00396,DB01708,0.507346,DB00396,DB06780,0.85105,0.4317768132999999,0.022458053474573657
DB00482,DB00580,0.487199,DB00482,DB14059,0.886147,0.431729932253,0.02244703388194558
DB00282,DB00399,0.49897,DB00282,DB00630,0.865181,0.43169936357,0.02243985084922411
DB00104,DB00080,0.51917,DB00104,DB06791,0.831483,0.43168102911,0.022435543474522215
DB00169,DB14038,0.480769,DB00169,DB00146,0.897549,0.431513735181,0.02239627029866783
DB00513,DB00746,0.491952,DB00513,DB02530,0.876714,0.431301205728,0.02234645506567419
DB00341,DB06736,0.431244,DB00341,DB06282,1.0,0.431244,0.022333061243256038
DB00497,DB06174,0.490916,DB00497,DB01192,0.878283,0.431163177228,0.0223141485180662
DB00194,DB14909,0.431127,DB00194,DB00640,1.0,0.431127,0.022305687000839434
DB00194,DB00900,0.43069,DB00194,DB00640,1.0,0.43069,0.022203674016819726
DB00007,DB00278,0.449712,DB00007,DB06825,0.957357,0.430534931184,0.022167562332022866
DB00397,DB00388,0.430331,DB00397,DB01486,1.0,0.430331,0.022120141457322284
DB00194,DB02772,0.430155,DB00194,DB00640,1.0,0.430155,0.02207927906852164
DB00182,DB01244,0.429945,DB00182,DB01576,1.0,0.429945,0.02203059975122133
DB00341,DB12472,0.429801,DB00341,DB06282,1.0,0.429801,0.021997267984228727
DB00139,DB00974,0.534522,DB00139,DB03553,0.80403,0.42977172366,0.02199049617872761
DB00139,DB02079,0.534522,DB00139,DB03553,0.80403,0.42977172366,0.02199049617872761
DB00397,DB05137,0.429669,DB00397,DB01486,1.0,0.429669,0.02196674837712843
DB00297,DB01254,0.429478,DB00297,DB01002,1.0,0.429478,0.021922645819976643
DB00479,DB08818,0.487301,DB00479,DB06696,0.879834,0.428743988034,0.021753801217293322
DB00433,DB09194,0.479257,DB00433,DB12710,0.894427,0.4286604007389999,0.021734638071709316
DB00143,DB12160,0.507093,DB00143,DB03310,0.845154,0.4285716773219999,0.021714311809001532
